AAPL,JNJ,JPM,MSFT,PG
-0.04518564944051506,0.002928422760239746,-0.004851279859674484,-0.011867223413575045,-0.005536282822575234
0.04168994025226036,0.0007297395471612678,0.008603283144683394,0.00040070141575632157,-0.0011134333922155903
-0.021362710776870686,-0.00758645638784583,-0.002558819678917912,-0.009203916621507102,-0.00854495383402376
-0.006631063826325501,0.004557774034451123,0.011972792893931272,0.009289415628413566,0.002997701694096966
-0.011404764961332248,-0.009805637992465255,-0.013521688184869762,-0.021608507232265595,0.008592332586200735
0.014631295277114154,0.014336430848064241,0.013421332146933862,0.03476498144292561,0.0029642882034588425
0.01026059492650111,0.00218586733247661,0.0022535545113795408,-0.0027670252040522536,0.012003462866929215
-0.006039137868238287,-0.0007274714411337202,-0.001967206744074357,0.0051525653446145014,0.001825093028694269
0.025960007721967937,-0.007420065101144013,0.016900835483484977,-0.005914673872015164,0.00437198346855161
-0.012651783219565393,0.004251197682017649,-0.005539829564884746,0.0007932129591332604,-0.006529274531353768
0.015267521671598283,-0.004378883412647916,-0.008078394687780932,-0.00039618248079531515,-0.0005476097841269345
-0.007250701320634434,-0.0005867180852230369,0.0098286808569239,-0.004361270313633647,0.004200931726089818
-0.014877108324822697,-0.006454320893436893,-0.02280287492186217,-0.00836366460944682,-0.0018188081755236007
-0.022239902242572107,0.0032481762318650187,0.0045534065975645355,0.00040165528643365533,0.010932176147157247
-0.041561025466619106,-0.004414869590308235,-0.01331440306151277,0.0036127798380030107,-0.0007204034896741707
0.018751510314904296,-0.0032684667445769255,-0.01062320322876431,0.012000355451325273,-0.012445759875548523
0.022432740853487232,0.008047932559226645,0.008125440286795849,0.010705710619946407,0.0071236969291905705
-0.005344574293510873,0.0039920960305075415,0.013529028636661833,-0.0011770317917596529,0.00888597559126203
0.013574437638879333,-0.004565103841538187,0.023857085745430773,0.009426484061395124,0.013841822702290285
0.04771218917296993,-0.0028110890994225146,0.003883211689494237,0.00856014334760613,0.0039000544597311837
0.0,-0.003115227694180156,-0.0035921836629851933,-0.0069441836211280306,-0.0024720855511981554
0.058855415150826706,0.0008928611890781646,-0.004159594443420733,0.004273687880428367,0.0
-0.0015093665983696436,0.005055410605475208,-0.0005569597421762884,-0.0038688702214028092,-0.00849875559782376
0.0020149296808982253,-0.0019233066991787284,0.000557270119198261,-0.001553280143600455,-0.004821420777950225
0.02413283515781872,-0.0007408510739570495,0.0008354854384859944,0.00739017552350707,0.0014353795283637005
-0.004418299257034741,0.00014793102903132294,-0.0038958298878640774,0.006563553256716537,-0.0008956969272466697
-0.0197234437210817,-0.004893934975607306,-0.0013965403198041848,-0.010357082710253929,-0.010940030093038233
0.013581697719219354,0.003129722898530529,0.00027949614100153397,0.0003882356889932659,0.017588393139787106
-0.0064519593899929895,-0.00460569678760081,-0.0005590201593308475,-0.0007749946734476598,-0.0026721267308617014
-0.04495541124319502,-0.008357868458945483,-0.005316240377200687,-0.013958691853442895,-0.012507181648019672
-0.00836764797989753,-0.0009035951293785427,-0.0011248297132795404,-0.0023595090590095014,0.0007239396783766949
-0.03639259033254871,0.002410549823069319,-0.000844525943546004,0.005518288543528982,0.002530818927649392
0.010398667110034232,-0.0027049441135974517,0.005354452948891364,-0.0043116789385678755,-0.0025244300522915264
0.01977314494623683,0.0055753768928079595,-0.004765320403140927,0.004330350017535123,-0.0019889483476327463
-0.048870958470072834,-0.00374626814895207,-0.0019721040724338668,-0.003135894265001049,-0.008152262601568427
0.0025133405253106034,-0.000150230984042099,0.0019760009519582677,-0.004719126566291254,-0.008036673017039808
0.0027852053861785464,0.0016551840184360067,0.002816404175275844,0.0019755987243108564,0.0014730346410054551
0.03138898675629309,-0.00345479913951241,0.0030904623795442454,-0.003943624354338038,0.00018424129459893024
0.02289267625518776,-0.0007536696671586185,0.005320334808659455,-0.008708926343803491,-0.002757924040584614
0.008688383172562375,0.003921620619168342,0.005013850405354514,0.0,0.003133919610726288
-0.01827214819688916,-0.00015025836640147894,-0.0008312752133945445,0.0027953966983018663,-0.003124128842081686
0.006648231269208438,-0.0003002498927753283,-0.00027790046744613495,0.0015929794679838682,0.0014747893849500482
0.01822460145703486,-0.007966658195002974,0.006104551401129976,-0.003181330463278731,0.002024450319537463
0.008819786109943717,-0.009848510747538342,-0.009100814114734845,0.009573570836976852,-0.014327592568206482
-0.029057108685152766,0.0035196141811475457,-0.01001996959082263,-0.010667535751406887,-0.015654125890551818
-0.01747801997957621,0.0010674208056926648,0.0005629314628168292,0.00039935811938240917,-0.0028393934647292784
0.005660047549546965,0.00639727409494073,0.00927176900170279,0.0007978469252452047,0.012530557909218532
-0.025193675695446394,-0.0055995357203092455,0.0011135180987233984,0.0007983109294014135,0.0026251011940339186
0.012097319824725172,-0.0106548136811343,-0.017797479638410718,-0.009963727095859354,-0.013465073085340062
-0.00842196440014753,-0.0007691098727172774,0.002287417961896354,-0.005234453488838109,0.002843546556687171
0.04054840336962506,-0.00154004309179534,-0.0025674258404307926,0.010926788740863946,-0.002835483726699617
-0.015534356882506595,-0.010794047750296354,-0.010580329384324294,-0.01120811887289741,-0.0047401464219946066
0.006418986537525706,-0.0035850213690060695,-0.004046378908674986,-0.0020250577024767402,-0.0064757977765631525
0.016475499739591726,0.005632063630386597,0.01015681006169289,0.017850336160129654,0.015337522265800763
-0.003921758300737821,0.007933910103527841,0.004309432275393821,0.007971245479626798,0.017749662373168995
0.0036747817618631995,-0.00015425644707023345,0.008294625392285093,0.012652695355182209,0.0007420248411198482
0.00287716580752595,-0.005557507801355888,0.006809137844864033,0.001952672381784426,0.011864665689208964
0.06258094554774063,0.0027943905904599387,0.00563517113857781,0.012081298046586975,0.003114846302631813
0.019632262903339415,0.0066562855169032265,0.004763013741166278,-0.00693113045953031,-0.004566432591725178
-0.0014441507585382096,-0.006612272344264314,-0.00975982602013703,-0.009305972793088979,0.002201817924963434
0.04097368097544152,0.006501039686362731,-0.008448317927499671,0.023874585298541806,0.004760456490517928
0.010187443169345611,-0.0009219457579531243,-0.0014205283143369218,0.0011468864336796614,0.007692393454036051
-0.007793232891759705,-0.015086620451902899,0.006826288818347015,0.00954556075615165,0.001998573615275445
0.01640157392173358,0.005313931062773225,0.0056494069531460855,-0.028744021592932545,-0.002539195802527039
-0.00431753918802702,-0.015236423136843258,-0.004494337786286606,0.00038962004098963554,-0.0009089050120769659
-0.004109408657810509,-0.01057746396996695,-0.0019747301496438885,-0.005838911275085734,0.00309422098968537
0.008250816204431244,0.02983832100165973,-0.0005658252427542809,0.007047391752375898,0.004717437033899596
-0.004318703710570637,0.0029444788207071415,0.0031115877552854165,0.0011662919849566578,0.00812730449989374
-0.02625615187665331,-0.011896132818568828,-0.009024164232545706,-0.00543717665656529,-0.003403621983548377
0.002345152753959301,0.008443033358546792,0.004553448947711702,0.012104888863618601,-0.005572275780506786
0.01029238936656296,0.002015638150029586,0.007082133225434717,0.03433660787918957,0.0007225293945181122
0.0006943806659660545,0.0037137832773626034,0.0016872309205007152,0.0164122873564696,-0.00650283442552857
-0.011800330563905614,-0.01109959289827489,-0.004212070813535473,0.0025684842259201535,-0.015090835237532185
0.00655608512850181,-0.009508592701091612,-0.005922228422743814,0.016105401166772282,-0.0012923157718025546
-0.0079090680670717,-0.001574217686682089,-0.007375132748968172,-0.022694757292703316,0.0027726349915486725
0.027433343184094294,0.009142392941901223,0.001142729281313093,0.00810925074056601,-0.0057137741810866505
-0.010041248152703575,-0.002655522617835193,-0.0065657755078513125,-0.014625224648012414,-0.004264141001798505
0.014292233832996715,0.00720460017363278,0.00028726561907288506,0.011873857722054737,-0.0009312580446150243
0.047727213336746344,-0.011661721920931178,-0.014363837886392172,-0.008067617749001776,-0.002049542974605356
0.034273085012616056,-0.003304250182178059,0.009909751831549407,0.005932670561219933,0.01176467839200046
-0.029991240181084122,-0.005366885975933489,-0.0020203171833069744,-0.014375282075700158,-0.01107434691289444
0.01945944560283519,0.007776154656207845,-0.0034701563724193196,0.007853360609430426,-0.0029862465521702797
-0.01802792932545416,0.011811131759794646,0.005803796876284295,-0.004824037564663541,0.014227093613897512
-0.010150801647721197,-0.005475269721156306,-0.0034623347780652347,-0.0037285808827185463,0.006644208665041784
0.0008725373996996133,-0.0011011476588534963,-0.0008678125075789467,0.007111105073878798,0.011367590730769539
-0.0028340767128838262,-0.01165341215915816,-0.004636761075235141,-0.0014865255775281527,0.004351493771707959
0.0006561909801052757,-0.008126455365003116,-0.014555906639587501,-0.002232903272615494,-0.014079753301688647
0.006335513899840217,0.004497436696689672,0.007976255152346567,0.00820587369852821,0.006957108490906805
-0.006947260112695086,-0.009434826588990641,-0.013774863134066506,-0.002219787553076169,-0.0007270409935767885
0.0021864624425909085,0.01727459720528013,0.007726773523559549,0.006673974009417938,0.01237238143421604
0.015924435352492994,-0.0001584551215755292,-0.00973193304588471,0.0011051402389743448,-0.004313041736215717
0.0068720340277557135,0.0061903472203550525,0.009231490209359317,0.0073582880819103025,0.0014432163763609118
-0.013435850730041055,-0.00410176184254607,0.005016378224357743,-0.006574135473869092,0.005047696120013434
-0.0008647709763079936,-0.0036431030761158167,0.0014680129640665118,-0.006617337466620854,0.004124717762996832
0.055819763988210314,0.014149170180851822,0.013485539529084045,-0.000740134976684681,0.010358769465237838
-0.002458874187821425,0.0158333219093465,0.009257339479687099,-0.005555887667497705,-0.005480043160264403
0.022596492076900843,-0.010802783818404715,-0.007165728120673953,-0.008938777591825597,-0.0019549457205311205
