VaR,ES
-0.018013383110998562,-0.022645706910617344
-0.017873011170785054,-0.02278331027182883
-0.017905667294097073,-0.022577645981216542
-0.018147310941206276,-0.0233485947258848
-0.017545161343892644,-0.0225109011312798
-0.01805266918807959,-0.02298295407771632
-0.018043802086681528,-0.022390973620461684
-0.018196790008597023,-0.02319972840533254
-0.01792968096714855,-0.022869713223671245
-0.017666631408310946,-0.022329070561256183
-0.028568786353477777,-0.0437177855461464
-0.02909527484417369,-0.04224585251825649
-0.028828833974752572,-0.04259863970410254
-0.028391524631283683,-0.04302158072746907
-0.028502936301189923,-0.03481841633493374
-0.02846342644916466,-0.04321175406160908
-0.028317148611094505,-0.040193141317217906
-0.028987242667927345,-0.0357541257922508
-0.02895575312947969,-0.037605431547794076
-0.02844835690817809,-0.042576319458284814
-0.023428186647944185,-0.028539861109249984
-0.024012662757617403,-0.037960476106736224
-0.022575683611615507,-0.03601291570753254
-0.023148310655872043,-0.037674447592317986
-0.023581191987408625,-0.03628749286490334
-0.023940542501941414,-0.0374685585401444
-0.023307038593685846,-0.036424646747025335
-0.023505161461673245,-0.038189812894679494
-0.023600811587697022,-0.04136978823334944
-0.023633735688813284,-0.036151563663972576
-0.019789952662136075,-0.029230224653866314
-0.020176160030437488,-0.024378676990071846
-0.01963980051400871,-0.028692662541835043
-0.019288699651564482,-0.024605403684417725
-0.020135582992405587,-0.027421804017197727
-0.019746988030005245,-0.032979029881368464
-0.020033695939882492,-0.024664919649989733
-0.019143341183615284,-0.024039314920434127
-0.01907008735059597,-0.023557215408847795
-0.019517568355199223,-0.026573036596372952
-0.01858228200784129,-0.023064151289491165
-0.018626139745006026,-0.02436558150630954
-0.01908956112854147,-0.026347309141943328
-0.01845618664040254,-0.024257508115616742
-0.018555017142607665,-0.023889226006521887
-0.018407819683368527,-0.023970822705956317
-0.018352039780284973,-0.028556023426442863
-0.018076945169080785,-0.023640545583949093
-0.018643980617943062,-0.02475064738628289
-0.01931742241156349,-0.03170015476406707
-0.01917448359120642,-0.023992536623638868
-0.0196716381931461,-0.02415024043241933
-0.019248628822926443,-0.02402842662344257
-0.01964431144834403,-0.024153913981785527
-0.019306993108835168,-0.02401895078671049
-0.018870851178001618,-0.023280117763753456
-0.019686685569265772,-0.02389702949566678
-0.019091343538744712,-0.023663706715128966
-0.019717784251170142,-0.02693875654072447
-0.019112598157333675,-0.026752857844547725
-0.022373050954828576,-0.03216861936167932
-0.022012680373214116,-0.02850077638112078
-0.023211599731496054,-0.03148113524248223
-0.022263535286343557,-0.029764857622305744
-0.022619084746946776,-0.028765224159088176
-0.022495206787928754,-0.028218709956889118
-0.021528138220483415,-0.03429094701448907
-0.022841550040537045,-0.03226821126124481
-0.022196558834169645,-0.027971572326356626
-0.021846139893392003,-0.030388889257526207
-0.023309459174439925,-0.038006176378157036
-0.022944350817964608,-0.03672679065658979
-0.022658926480852132,-0.03237207538900807
-0.02251379280542764,-0.02783129421271484
-0.02323772359708402,-0.0398467172064663
-0.02267268465369386,-0.02736846627241551
-0.02253015957512202,-0.03203316611135428
-0.022218737832448425,-0.037995900691547985
-0.02280631757563437,-0.035351896507433804
-0.02312865397363234,-0.03840239595780271
-0.02727675205018323,-0.043367273643852004
-0.02674910949061983,-0.038063555066903704
-0.02657057375807801,-0.03750786919655554
-0.026719266685123453,-0.044797791855432936
-0.026116697840910693,-0.04456823405404642
-0.026705099178680736,-0.03516112622125603
-0.026947925725285336,-0.04698009608882156
-0.02638152924093396,-0.04204571818122199
-0.02663643724474529,-0.04198281863551077
-0.02637532437130471,-0.041901651678342595
-0.023768015884583514,-0.031560827236200316
-0.023136026771904312,-0.031214576346744592
-0.023211530216407743,-0.028770739772928017
-0.023356909447407315,-0.028919925139960466
-0.02327135662413751,-0.0313224042056859
-0.024238534923345035,-0.030402095874476055
-0.02332449786170415,-0.028965813669970322
-0.024145653408765178,-0.02947665740057258
-0.023082774487806337,-0.03225839739261907
-0.023827718202447022,-0.029602513306625472
-0.01849970850139072,-0.030278289264998513
-0.018231095586006055,-0.022394859940568446
-0.018505622167717613,-0.023163977194101994
-0.017738261690362085,-0.021442770906952794
-0.018109635032929654,-0.022619275537992978
-0.01811459743933278,-0.02472378670336605
-0.017897873092545483,-0.02179016579031849
-0.018347485281835364,-0.02528003808135484
-0.018602803933951896,-0.029183818250667612
-0.018270279540839235,-0.027065285318493195
-0.016885504156625104,-0.02085403365134964
-0.016921563068406024,-0.020987073866222575
-0.016691930076071598,-0.020420103132475935
-0.016731085450680597,-0.020377640371445252
-0.017059085422125832,-0.02080967077954039
-0.01628196612374977,-0.02035119357166349
-0.016652776697979682,-0.02038800752492898
-0.017192211220712638,-0.021445441514111298
-0.01717063324365773,-0.021393807982845216
-0.01646428248059814,-0.02076201734703579
-0.023181688272029186,-0.03226563536332242
-0.02281675807723107,-0.02982807328264974
-0.022090648942178562,-0.03483466587075925
-0.022430355527058174,-0.02822075944418691
-0.022980892215046664,-0.03418849396453315
-0.02228661184240529,-0.032437454381039545
-0.022440455872732433,-0.030896123191485884
-0.023199174142888652,-0.03409433338053999
-0.022652949896651665,-0.03246222456676433
-0.02301381148460938,-0.02844806098207093
-0.016791229213833355,-0.021614844141308567
-0.01691508113103998,-0.02481014281198933
-0.01645474876735383,-0.021018734381683994
-0.016775127355301244,-0.02459557380561394
-0.016218278274805462,-0.022950395221043182
-0.016454443457834953,-0.02057122692132689
-0.016600640309396446,-0.021014464351063262
-0.0165398011156958,-0.021111118073769405
-0.016110514962553703,-0.024559689361516975
-0.01682496551783179,-0.021432948753097734
-0.015427327431320605,-0.01933851441041735
-0.015488326080318459,-0.019857913161879844
-0.015612797228337277,-0.019968073421785918
-0.015781306456490996,-0.02037373778288103
-0.01570182668241875,-0.019891434398291382
-0.015703718219391944,-0.0230093455812652
-0.015341285498782794,-0.022527837238842267
-0.01578773880975264,-0.019728638563117358
-0.01646296075416716,-0.02544737354420534
-0.015324855524775622,-0.01950990924409691
-0.020097996304231803,-0.024903831783046216
-0.020497927300549224,-0.02533573722930882
-0.0205571793510277,-0.03091675394576655
-0.020610308611592798,-0.028154689542533994
-0.020203072305180658,-0.025023424884418388
-0.020550205130442162,-0.03099339460548874
-0.020314966063634535,-0.02637573360476305
-0.019833523326537015,-0.025234679803132338
-0.01989698980819233,-0.025431590861469695
-0.02033474475974408,-0.02830901129570875
-0.021485277815060006,-0.02801448747755852
-0.0217431852300095,-0.028661234568685412
-0.021777614605242388,-0.02905154116580609
-0.021069793388134764,-0.027941389301890485
-0.021252102607828022,-0.027553056538206087
-0.02178976181827158,-0.02641164028414466
-0.021776523590048474,-0.026036630837995248
-0.021450921268300442,-0.0277324495382088
-0.0212633125520628,-0.025785896947690744
-0.021727320578031405,-0.026695741192695712
-0.026806740644208554,-0.035904377259705404
-0.02601350258373022,-0.03099534780485175
-0.02732236390177417,-0.03252800266808168
-0.026583141525691596,-0.03933177551289499
-0.026667770472105244,-0.03166321706987991
-0.027027121786521335,-0.034000463123427936
-0.026012816857550854,-0.031153711405606698
-0.026474376748868295,-0.03617615326901865
-0.02700322030913044,-0.03789109409477909
-0.026323426877954297,-0.035957647676488576
-0.030863570287853196,-0.044062077788275915
-0.030897883025364243,-0.03924445692744066
-0.031296210935064295,-0.040444590258957205
-0.031032454249357876,-0.041651075237151544
-0.030372437035143317,-0.03582541836154676
-0.030648378820708963,-0.03726827638274321
-0.030428552138377668,-0.03918899646522972
-0.030395307661557416,-0.0361614781267557
-0.03119206725880464,-0.04539863181211655
-0.03053702974996818,-0.03914231307833789
-0.03413340210798827,-0.048513684901879545
-0.034694025402607936,-0.04878996853908669
-0.03581890156294209,-0.04993998921014364
-0.035818280456602396,-0.04996125140788004
-0.03502827201139851,-0.04889304802426135
-0.035862911821061695,-0.04855751891327884
-0.03694107578217797,-0.05180652261996988
-0.03625150054972621,-0.04831939114827449
-0.03428353336200053,-0.04702006307290351
-0.03531414218891002,-0.05245345701516224
-0.045649968325138485,-0.06326369219414682
-0.05031366502516143,-0.06600773060464439
-0.04846479840938423,-0.06547017537368183
-0.04590793022691365,-0.06051975031297346
-0.049916001121880764,-0.06734518440432997
-0.0482560853453383,-0.06583568366865511
-0.05277372247090291,-0.07845156094603582
-0.046739690223965805,-0.06577076147204525
-0.04911556962269246,-0.06313325816653041
