VaR,ES
-0.02154192524218103,-0.02583203623536969
-0.02125797058200869,-0.02551603476771185
-0.02128578429857581,-0.02555614363005916
-0.02124358845950197,-0.02550965180688698
-0.02126219045698751,-0.025518959317484546
-0.02127737378287205,-0.02553437508922063
-0.021360825404884733,-0.02562296962354549
-0.021388178455422405,-0.025643739894004456
-0.02137557703214456,-0.025630717539104154
-0.021318096655384308,-0.025571659458945968
-0.021209549071528944,-0.025455408759188683
-0.021182706296501794,-0.025429489146725593
-0.021156409367438324,-0.025404459695305803
-0.02112584463511532,-0.025362080012083416
-0.020975610275735152,-0.025194905621880637
-0.02096635629623517,-0.025181595853309455
-0.020963953601767216,-0.025179159923706788
-0.020963960077009743,-0.025179178641336234
-0.020940246233833833,-0.025155977295754247
-0.02097015117298222,-0.025188031185924133
-0.020975588630423845,-0.025194126628199233
-0.020884832972126753,-0.02507842354191669
-0.020949604197173937,-0.025142111816772044
-0.020943041111001478,-0.025135285290836272
-0.02101125802509678,-0.02520988072012952
-0.02093132263339023,-0.025122465201881106
-0.02099008965190011,-0.025165952951639994
-0.020942766933292292,-0.025118007108036085
-0.02096738112731258,-0.025142188431918767
-0.020985377313475783,-0.025162088611679918
-0.021006157888879273,-0.025183104518333832
-0.020962729009750113,-0.025120113109338843
-0.020924304739557184,-0.025079721305348857
-0.02101605774378895,-0.02517288153444202
-0.021059905085808295,-0.02521645106179
-0.021117563046070844,-0.025276368118471178
-0.02111290154724571,-0.025271533028153655
-0.021102796536203,-0.02526080309986757
-0.021069115049560293,-0.02522371199649409
-0.02091292857023887,-0.025055508948041462
-0.020924552703951504,-0.02506857097793554
-0.02090711425945178,-0.025055033235851714
-0.02090651156732555,-0.025046054558335057
-0.02044348597854934,-0.024523561291376613
-0.020377230257068942,-0.024452583531013237
-0.020353858981227647,-0.024426683631662064
-0.02027729498849493,-0.024343500796773714
-0.020296168872846947,-0.024358113951130387
-0.020260948889317537,-0.02431804889009723
-0.0202560318406397,-0.02431263774997187
-0.020239580185988454,-0.02428514457763412
-0.02024263687932768,-0.02429219707584756
-0.020288653939255587,-0.024332089042740434
-0.020275602774218863,-0.024308059399482943
-0.019526581698443506,-0.023451455718333677
-0.019634773331777742,-0.023567392184808245
-0.019568733777047747,-0.023498066732363886
-0.01957058474304462,-0.02349996417871082
-0.01965424113126653,-0.02358932793639635
-0.01967777713113384,-0.02361541701990828
-0.01951602756794523,-0.02343216664655459
-0.019519595681468035,-0.023435564184843934
-0.01957133542531913,-0.02349427897659631
-0.019571021572939985,-0.023493932887920566
-0.019506637514117565,-0.023424342494121404
-0.019541541356325562,-0.023457711857146478
-0.019217546233756634,-0.023091706837160247
-0.019063473184334788,-0.022916072350474707
-0.018960950334502152,-0.02278181751769521
-0.018801433575827666,-0.022572393821077785
-0.018779505857485706,-0.022558338930988974
